Station,Species,DateTimeOriginal,Date,Time,delta.time.secs,delta.time.mins,delta.time.hours,delta.time.days,Directory,FileName,EXIF.Model,EXIF.Make,metadata_Species,metadata_Behaviour,metadata_Number,n_images,metadata_Sex,metadata_young_present,HierarchicalSubject
A17,zebramountain,2019-05-03 21:11,2019-05-03,21:11:12,3365242,56087.4,934.8,38.9,E:/GOE/GOE_Roll1/A17,I_00070a.JPG,E3,CUDDEBACK,zebramountain,Moving,1,1,NA,NA,"Behaviour|Moving, Behaviour, Number|1, Species|zebramountain, Number, Species"
A18,gemsbokoryx,2019-04-03 8:09,2019-04-03,8:09:54,0,0,0,0,E:/GOE/GOE_Roll1/A18,I_00020b.JPG,E3,CUDDEBACK,gemsbokoryx,Moving,1,1,NA,NA,"Behaviour|Moving, Behaviour, Number|1, Number, Species|gemsbokoryx, Species"
A18,gemsbokoryx,2019-04-24 9:12,2019-04-24,9:12:39,1818165,30302.8,505,21,E:/GOE/GOE_Roll1/A18,I_00027a.JPG,E3,CUDDEBACK,gemsbokoryx,Moving,1,1,NA,NA,"Behaviour|Moving, Behaviour, Number|1, Number, Species|gemsbokoryx, Species"
A18,gemsbokoryx,2019-05-15 8:31,2019-05-15,8:31:23,1811924,30198.7,503.3,21,E:/GOE/GOE_Roll1/A18,I_00048b.JPG,E3,CUDDEBACK,gemsbokoryx,Moving,1,1,NA,NA,"Behaviour|Moving, Behaviour, Number|1, Number, Species|gemsbokoryx, Species"
A18,human,2019-03-05 10:23,2019-03-05,10:23:00,0,0,0,0,E:/GOE/GOE_Roll1/A18,I_00001a.JPG,E3,CUDDEBACK,human,NA,NA,1,NA,NA,"Species|human, Species"
A18,human,2019-03-05 10:24,2019-03-05,10:24:05,65,1.1,0,0,E:/GOE/GOE_Roll1/A18,I_00002a.JPG,E3,CUDDEBACK,human,NA,NA,1,NA,NA,"Species|human, Species"
A18,human,2019-05-03 9:33,2019-05-03,9:33:47,5094582,84909.7,1415.2,59,E:/GOE/GOE_Roll1/A18,I_00036a.JPG,E3,CUDDEBACK,human,NA,NA,1,NA,NA,"Species|human, Species"
A18,springbok,2019-03-20 6:46,2019-03-20,6:46:43,0,0,0,0,E:/GOE/GOE_Roll1/A18,I_00003a.JPG,E3,CUDDEBACK,springbok,Eating,1,1,NA,NA,"Species|springbok, Behaviour, Number|1, Number, Species, Behaviour|Eating"
A18,springbok,2019-03-20 6:47,2019-03-20,6:47:47,64,1.1,0,0,E:/GOE/GOE_Roll1/A18,I_00004a.JPG,E3,CUDDEBACK,springbok,Moving,1,1,NA,NA,"Species|springbok, Behaviour|Moving, Behaviour, Number|1, Number, Species"
A18,springbok,2019-03-22 0:20,2019-03-22,0:20:01,149534,2492.2,41.5,1.7,E:/GOE/GOE_Roll1/A18,I_00005a.JPG,E3,CUDDEBACK,springbok,Moving_&_Eating,2,1,NA,NA,"Species|springbok, Behaviour|Moving, Behaviour, Number, Number|2, Species, Behaviour|Eating"
A18,springbok,2019-03-22 0:21,2019-03-22,0:21:46,105,1.8,0,0,E:/GOE/GOE_Roll1/A18,I_00006a.JPG,E3,CUDDEBACK,springbok,Eating,1,1,NA,NA,"Species|springbok, Behaviour, Number|1, Number, Species, Behaviour|Eating"
A18,springbok,2019-03-22 0:22,2019-03-22,0:22:46,60,1,0,0,E:/GOE/GOE_Roll1/A18,I_00007a.JPG,E3,CUDDEBACK,springbok,Eating,2,1,NA,NA,"Species|springbok, Behaviour, Number, Number|2, Species, Behaviour|Eating"
A18,springbok,2019-03-24 8:44,2019-03-24,8:44:42,202916,3381.9,56.4,2.4,E:/GOE/GOE_Roll1/A18,I_00008a.JPG,E3,CUDDEBACK,springbok,Moving,1,1,NA,NA,"Species|springbok, Behaviour|Moving, Behaviour, Number|1, Number, Species"
A18,springbok,2019-03-26 0:56,2019-03-26,0:56:59,144737,2412.3,40.2,1.7,E:/GOE/GOE_Roll1/A18,I_00010a.JPG,E3,CUDDEBACK,springbok,Standing_&_Moving,3,1,NA,NA,"Behaviour|Standing, Species|springbok, Number|3, Behaviour|Moving, Behaviour, Number, Species"
A18,springbok,2019-03-26 0:59,2019-03-26,0:59:38,159,2.6,0,0,E:/GOE/GOE_Roll1/A18,I_00012a.JPG,E3,CUDDEBACK,springbok,Eating,3,1,NA,NA,"Species|springbok, Number|3, Behaviour, Number, Species, Behaviour|Eating"
A18,springbok,2019-03-26 1:00,2019-03-26,1:00:40,62,1,0,0,E:/GOE/GOE_Roll1/A18,I_00013a.JPG,E3,CUDDEBACK,springbok,Eating,5,1,NA,NA,"Species|springbok, Number|5, Behaviour, Number, Species, Behaviour|Eating"
A18,springbok,2019-03-26 1:05,2019-03-26,1:05:39,299,5,0.1,0,E:/GOE/GOE_Roll1/A18,I_00014a.JPG,E3,CUDDEBACK,springbok,Moving,1,1,NA,NA,"Species|springbok, Behaviour|Moving, Behaviour, Number|1, Number, Species"
A18,springbok,2019-03-27 6:55,2019-03-27,6:55:49,107410,1790.2,29.8,1.2,E:/GOE/GOE_Roll1/A18,I_00015b.JPG,E3,CUDDEBACK,springbok,Eating,2,1,NA,NA,"Species|springbok, Behaviour, Number, Number|2, Species, Behaviour|Eating"
A18,springbok,2019-03-27 7:39,2019-03-27,7:39:55,2646,44.1,0.7,0,E:/GOE/GOE_Roll1/A18,I_00016a.JPG,E3,CUDDEBACK,springbok,Moving,6,1,NA,NA,"Species|springbok, Number|6, Behaviour|Moving, Behaviour, Number, Species"
A18,springbok,2019-04-01 18:32,2019-04-01,18:32:39,471164,7852.7,130.9,5.5,E:/GOE/GOE_Roll1/A18,I_00018a.JPG,E3,CUDDEBACK,springbok,Eating,3,1,NA,NA,"Species|springbok, Number|3, Behaviour, Number, Species, Behaviour|Eating"
A18,springbok,2019-04-03 8:49,2019-04-03,8:49:54,137835,2297.2,38.3,1.6,E:/GOE/GOE_Roll1/A18,I_00021a.JPG,E3,CUDDEBACK,springbok,Moving_&_Eating,3,1,NA,NA,"Species|springbok, Number|3, Behaviour|Moving, Behaviour, Number, Species, Behaviour|Eating"
A18,springbok,2019-04-05 18:11,2019-04-05,18:11:03,206469,3441.2,57.4,2.4,E:/GOE/GOE_Roll1/A18,I_00022a.JPG,E3,CUDDEBACK,springbok,Moving,1,1,NA,NA,"Species|springbok, Behaviour|Moving, Behaviour, Number|1, Number, Species"
A18,springbok,2019-04-06 7:27,2019-04-06,7:27:30,47787,796.5,13.3,0.6,E:/GOE/GOE_Roll1/A18,I_00024a.JPG,E3,CUDDEBACK,springbok,Eating,1,1,NA,NA,"Species|springbok, Behaviour, Number|1, Number, Species, Behaviour|Eating"
A18,springbok,2019-04-06 7:29,2019-04-06,7:29:35,125,2.1,0,0,E:/GOE/GOE_Roll1/A18,I_00025a.JPG,E3,CUDDEBACK,springbok,Moving_&_Eating,3,1,NA,NA,"Species|springbok, Number|3, Behaviour|Moving, Behaviour, Number, Species, Behaviour|Eating"
A18,springbok,2019-04-06 7:31,2019-04-06,7:31:47,132,2.2,0,0,E:/GOE/GOE_Roll1/A18,I_00026a.JPG,E3,CUDDEBACK,springbok,Moving_&_Eating,8,1,NA,NA,"Species|springbok, Behaviour|Moving, Behaviour, Number, Number|8, Species, Behaviour|Eating"
A18,springbok,2019-04-28 18:42,2019-04-28,18:42:33,1941046,32350.8,539.2,22.5,E:/GOE/GOE_Roll1/A18,I_00028a.JPG,E3,CUDDEBACK,springbok,Moving,5,1,NA,NA,"Species|springbok, Number|5, Behaviour|Moving, Behaviour, Number, Species"
A18,springbok,2019-05-03 7:24,2019-05-03,7:24:41,391328,6522.1,108.7,4.5,E:/GOE/GOE_Roll1/A18,I_00030a.JPG,E3,CUDDEBACK,springbok,Moving,1,1,NA,NA,"Species|springbok, Behaviour|Moving, Behaviour, Number|1, Number, Species"
A18,springbok,2019-05-03 8:01,2019-05-03,8:01:38,2217,37,0.6,0,E:/GOE/GOE_Roll1/A18,I_00031a.JPG,E3,CUDDEBACK,springbok,Moving,1,1,NA,NA,"Species|springbok, Behaviour|Moving, Behaviour, Number|1, Number, Species"
A18,springbok,2019-05-03 8:17,2019-05-03,8:17:56,978,16.3,0.3,0,E:/GOE/GOE_Roll1/A18,I_00032a.JPG,E3,CUDDEBACK,springbok,Eating,2,1,NA,NA,"Species|springbok, Behaviour, Number, Number|2, Species, Behaviour|Eating"
A18,springbok,2019-05-03 8:19,2019-05-03,8:19:37,101,1.7,0,0,E:/GOE/GOE_Roll1/A18,I_00033a.JPG,E3,CUDDEBACK,springbok,Eating,1,1,NA,NA,"Species|springbok, Behaviour, Number|1, Number, Species, Behaviour|Eating"
A18,springbok,2019-05-03 8:20,2019-05-03,8:20:39,62,1,0,0,E:/GOE/GOE_Roll1/A18,I_00034a.JPG,E3,CUDDEBACK,springbok,Eating,1,1,NA,NA,"Species|springbok, Behaviour, Number|1, Number, Species, Behaviour|Eating"
A18,springbok,2019-05-04 19:07,2019-05-04,19:07:43,125224,2087.1,34.8,1.4,E:/GOE/GOE_Roll1/A18,I_00037a.JPG,E3,CUDDEBACK,springbok,Eating,4,1,NA,NA,"Species|springbok, Behaviour, Number, Number|4, Species, Behaviour|Eating"
A18,springbok,2019-05-04 19:08,2019-05-04,19:08:43,60,1,0,0,E:/GOE/GOE_Roll1/A18,I_00038a.JPG,E3,CUDDEBACK,springbok,Eating,1,1,NA,NA,"Species|springbok, Behaviour, Number|1, Number, Species, Behaviour|Eating"
A18,springbok,2019-05-04 19:09,2019-05-04,19:09:53,70,1.2,0,0,E:/GOE/GOE_Roll1/A18,I_00039a.JPG,E3,CUDDEBACK,springbok,Moving_&_Eating,2,1,NA,NA,"Species|springbok, Behaviour|Moving, Behaviour, Number, Number|2, Species, Behaviour|Eating"
A18,springbok,2019-05-04 19:10,2019-05-04,19:10:58,65,1.1,0,0,E:/GOE/GOE_Roll1/A18,I_00040a.JPG,E3,CUDDEBACK,springbok,Eating,3,1,NA,NA,"Species|springbok, Number|3, Behaviour, Number, Species, Behaviour|Eating"
A18,springbok,2019-05-04 19:14,2019-05-04,19:14:39,221,3.7,0.1,0,E:/GOE/GOE_Roll1/A18,I_00041a.JPG,E3,CUDDEBACK,springbok,Eating,1,1,NA,NA,"Species|springbok, Behaviour, Number|1, Number, Species, Behaviour|Eating"
A18,springbok,2019-05-04 19:16,2019-05-04,19:16:04,85,1.4,0,0,E:/GOE/GOE_Roll1/A18,I_00042a.JPG,E3,CUDDEBACK,springbok,Eating,3,1,NA,NA,"Species|springbok, Number|3, Behaviour, Number, Species, Behaviour|Eating"
A18,springbok,2019-05-09 18:15,2019-05-09,18:15:30,428366,7139.4,119,5,E:/GOE/GOE_Roll1/A18,I_00043a.JPG,E3,CUDDEBACK,springbok,Moving,1,1,NA,NA,"Species|springbok, Behaviour|Moving, Behaviour, Number|1, Number, Species"
A18,springbok,2019-05-11 15:25,2019-05-11,15:25:19,162589,2709.8,45.2,1.9,E:/GOE/GOE_Roll1/A18,I_00044a.JPG,E3,CUDDEBACK,springbok,Standing_&_Eating,2,1,NA,NA,"Behaviour|Standing, Species|springbok, Behaviour, Number, Number|2, Species, Behaviour|Eating"
A18,springbok,2019-05-11 15:28,2019-05-11,15:28:05,166,2.8,0,0,E:/GOE/GOE_Roll1/A18,I_00045a.JPG,E3,CUDDEBACK,springbok,Moving,1,1,NA,NA,"Species|springbok, Behaviour|Moving, Behaviour, Number|1, Number, Species"
A18,springbok,2019-05-15 9:16,2019-05-15,9:16:04,323279,5388,89.8,3.7,E:/GOE/GOE_Roll1/A18,I_00049a.JPG,E3,CUDDEBACK,springbok,Eating,1,1,NA,NA,"Species|springbok, Behaviour, Number|1, Number, Species, Behaviour|Eating"
A18,springbok,2019-05-15 9:18,2019-05-15,9:18:33,149,2.5,0,0,E:/GOE/GOE_Roll1/A18,I_00050a.JPG,E3,CUDDEBACK,springbok,Moving,1,1,NA,NA,"Species|springbok, Behaviour|Moving, Behaviour, Number|1, Number, Species"
A18,springbok,2019-05-15 9:20,2019-05-15,9:20:37,124,2.1,0,0,E:/GOE/GOE_Roll1/A18,I_00051a.JPG,E3,CUDDEBACK,springbok,NA,1,1,NA,NA,"Species|springbok, Behaviour, Number|1, Number, Species"
A18,springbok,2019-05-15 9:49,2019-05-15,9:49:19,1722,28.7,0.5,0,E:/GOE/GOE_Roll1/A18,I_00052a.JPG,E3,CUDDEBACK,springbok,Moving,1,1,NA,NA,"Species|springbok, Behaviour|Moving, Behaviour, Number|1, Number, Species"
A18,springbok,2019-05-15 9:54,2019-05-15,9:54:08,289,4.8,0.1,0,E:/GOE/GOE_Roll1/A18,I_00053a.JPG,E3,CUDDEBACK,springbok,Moving,1,1,NA,NA,"Species|springbok, Behaviour|Moving, Behaviour, Number|1, Number, Species"
A18,steenbok,2019-03-26 0:58,2019-03-26,0:58:19,0,0,0,0,E:/GOE/GOE_Roll1/A18,I_00011a.JPG,E3,CUDDEBACK,steenbok,Eating,1,1,NA,NA,"Behaviour, Number|1, Species|steenbok, Number, Species, Behaviour|Eating"
A18,unknown,2019-03-24 23:49,2019-03-24,23:49:08,0,0,0,0,E:/GOE/GOE_Roll1/A18,I_00009a.JPG,E3,CUDDEBACK,unknown,NA,NA,1,NA,NA,"Species|unknown, Species"
A18,unknown,2019-03-31 10:57,2019-03-31,10:57:04,558476,9307.9,155.1,6.5,E:/GOE/GOE_Roll1/A18,I_00017a.JPG,E3,CUDDEBACK,unknown,NA,NA,1,NA,NA,"Species|unknown, Species"
A18,unknown,2019-04-01 18:33,2019-04-01,18:33:49,113805,1896.8,31.6,1.3,E:/GOE/GOE_Roll1/A18,I_00019a.JPG,E3,CUDDEBACK,unknown,NA,NA,1,NA,NA,"Species|unknown, Species"
A19,duikercommon,2019-03-10 15:08,2019-03-10,15:08:29,0,0,0,0,E:/GOE/GOE_Roll1/A19,I_00010a.JPG,E3,CUDDEBACK,duikercommon,Moving,1,1,NA,NA,"Species|duikercommon, Behaviour|Moving, Behaviour, Number|1, Number, Species"
A19,duikercommon,2019-03-11 22:33,2019-03-11,22:33:07,113078,1884.6,31.4,1.3,E:/GOE/GOE_Roll1/A19,I_00012b.JPG,E3,CUDDEBACK,duikercommon,Moving,1,1,NA,NA,"Species|duikercommon, Behaviour|Moving, Behaviour, Number|1, Number, Species"
A19,duikercommon,2019-03-17 20:38,2019-03-17,20:38:01,511494,8524.9,142.1,5.9,E:/GOE/GOE_Roll1/A19,I_00017a.JPG,E3,CUDDEBACK,duikercommon,Moving,1,1,NA,NA,"Species|duikercommon, Behaviour|Moving, Behaviour, Number|1, Number, Species"
A19,duikercommon,2019-03-21 22:47,2019-03-21,22:47:36,353375,5889.6,98.2,4.1,E:/GOE/GOE_Roll1/A19,I_00018a.JPG,E3,CUDDEBACK,duikercommon,Moving,1,1,NA,NA,"Species|duikercommon, Behaviour|Moving, Behaviour, Number|1, Number, Species"
A19,duikercommon,2019-03-22 15:55,2019-03-22,15:55:25,61669,1027.8,17.1,0.7,E:/GOE/GOE_Roll1/A19,I_00019a.JPG,E3,CUDDEBACK,duikercommon,Moving,1,1,NA,NA,"Species|duikercommon, Behaviour|Moving, Behaviour, Number|1, Number, Species"
A19,duikercommon,2019-03-29 3:33,2019-03-29,3:33:53,560308,9338.5,155.6,6.5,E:/GOE/GOE_Roll1/A19,I_00020a.JPG,E3,CUDDEBACK,duikercommon,Moving,1,1,NA,NA,"Species|duikercommon, Behaviour|Moving, Behaviour, Number|1, Number, Species"
A19,duikercommon,2019-04-07 19:24,2019-04-07,19:24:33,834640,13910.7,231.8,9.7,E:/GOE/GOE_Roll1/A19,I_00032a.JPG,E3,CUDDEBACK,duikercommon,Moving,1,1,NA,NA,"Species|duikercommon, Behaviour|Moving, Behaviour, Number|1, Number, Species"
A19,gemsbokoryx,2019-03-06 23:46,2019-03-06,23:46:48,0,0,0,0,E:/GOE/GOE_Roll1/A19,I_00008a.JPG,E3,CUDDEBACK,gemsbokoryx,Moving,1,1,NA,NA,"Behaviour|Moving, Behaviour, Number|1, Number, Species|gemsbokoryx, Species"
A19,gemsbokoryx,2019-04-09 20:53,2019-04-09,20:53:51,2927223,48787.1,813.1,33.9,E:/GOE/GOE_Roll1/A19,I_00033a.JPG,E3,CUDDEBACK,gemsbokoryx,Moving,1,1,NA,NA,"Behaviour|Moving, Behaviour, Number|1, Number, Species|gemsbokoryx, Species"
A19,human,2019-03-05 10:42,2019-03-05,10:42:20,0,0,0,0,E:/GOE/GOE_Roll1/A19,I_00001a.JPG,E3,CUDDEBACK,human,NA,NA,1,NA,NA,"Species|human, Species"
A19,human,2019-03-05 10:44,2019-03-05,10:44:47,147,2.5,0,0,E:/GOE/GOE_Roll1/A19,I_00003a.JPG,E3,CUDDEBACK,human,NA,NA,1,NA,NA,"Species|human, Species"
A19,human,2019-03-05 10:45,2019-03-05,10:45:53,66,1.1,0,0,E:/GOE/GOE_Roll1/A19,I_00004a.JPG,E3,CUDDEBACK,human,NA,NA,1,NA,NA,"Species|human, Species"
A19,human,2019-03-05 10:47,2019-03-05,10:47:01,68,1.1,0,0,E:/GOE/GOE_Roll1/A19,I_00005a.JPG,E3,CUDDEBACK,human,NA,NA,1,NA,NA,"Species|human, Species"
A19,hare,2019-04-05 5:45,2019-04-05,5:45:02,0,0,0,0,E:/GOE/GOE_Roll1/A19,I_00022a.JPG,E3,CUDDEBACK,rabbitsp,Moving,1,1,NA,NA,"Behaviour|Moving, Behaviour, Number|1, Number, Species, Species|rabbitsp"
A19,springbok,2019-04-05 14:40,2019-04-05,14:40:44,0,0,0,0,E:/GOE/GOE_Roll1/A19,I_00023a.JPG,E3,CUDDEBACK,springbok,Eating,1,1,NA,NA,"Species|springbok, Behaviour, Number|1, Number, Species, Behaviour|Eating"
A19,springbok,2019-04-05 14:42,2019-04-05,14:42:22,98,1.6,0,0,E:/GOE/GOE_Roll1/A19,I_00024a.JPG,E3,CUDDEBACK,springbok,Moving_&_Eating,3,1,NA,NA,"Species|springbok, Number|3, Behaviour|Moving, Behaviour, Number, Species, Behaviour|Eating"
A19,springbok,2019-04-05 14:44,2019-04-05,14:44:20,118,2,0,0,E:/GOE/GOE_Roll1/A19,I_00025a.JPG,E3,CUDDEBACK,springbok,Eating,3,1,NA,NA,"Species|springbok, Number|3, Behaviour, Number, Species, Behaviour|Eating"
A19,springbok,2019-04-05 14:45,2019-04-05,14:45:25,65,1.1,0,0,E:/GOE/GOE_Roll1/A19,I_00026a.JPG,E3,CUDDEBACK,springbok,Eating,3,1,NA,NA,"Species|springbok, Number|3, Behaviour, Number, Species, Behaviour|Eating"
A19,springbok,2019-04-05 14:48,2019-04-05,14:48:14,169,2.8,0,0,E:/GOE/GOE_Roll1/A19,I_00028b.JPG,E3,CUDDEBACK,springbok,Moving,1,1,NA,NA,"Species|springbok, Behaviour|Moving, Behaviour, Number|1, Number, Species"
A19,springbok,2019-04-07 11:10,2019-04-07,11:10:15,159721,2662,44.4,1.8,E:/GOE/GOE_Roll1/A19,I_00030a.JPG,E3,CUDDEBACK,springbok,Moving,1,1,NA,NA,"Species|springbok, Behaviour|Moving, Behaviour, Number|1, Number, Species"
A19,springbok,2019-04-07 11:11,2019-04-07,11:11:35,80,1.3,0,0,E:/GOE/GOE_Roll1/A19,I_00031a.JPG,E3,CUDDEBACK,springbok,Eating,1,1,NA,NA,"Species|springbok, Behaviour, Number|1, Number, Species, Behaviour|Eating"
A19,unknown,2019-03-05 17:25,2019-03-05,17:25:21,0,0,0,0,E:/GOE/GOE_Roll1/A19,I_00006a.JPG,E3,CUDDEBACK,unknown,NA,NA,1,NA,NA,"Species|unknown, Species"
A19,unknown,2019-03-07 16:17,2019-03-07,16:17:02,168701,2811.7,46.9,2,E:/GOE/GOE_Roll1/A19,I_00009a.JPG,E3,CUDDEBACK,unknown,NA,NA,1,NA,NA,"Species|unknown, Species"
A19,unknown,2019-03-11 0:58,2019-03-11,0:58:17,290475,4841.2,80.7,3.4,E:/GOE/GOE_Roll1/A19,I_00011a.JPG,E3,CUDDEBACK,unknown,NA,NA,1,NA,NA,"Species|unknown, Species"
A19,zebramountain,2019-03-15 14:24,2019-03-15,14:24:59,0,0,0,0,E:/GOE/GOE_Roll1/A19,I_00015a.JPG,E3,CUDDEBACK,zebramountain,Moving,1,1,NA,NA,"Behaviour|Moving, Behaviour, Number|1, Species|zebramountain, Number, Species"
A19,zebramountain,2019-03-15 14:25,2019-03-15,14:25:59,60,1,0,0,E:/GOE/GOE_Roll1/A19,I_00016a.JPG,E3,CUDDEBACK,zebramountain,Moving,1,1,NA,NA,"Behaviour|Moving, Behaviour, Number|1, Species|zebramountain, Number, Species"
A20,baboon,2019-03-14 23:28,2019-03-14,23:28:58,0,0,0,0,E:/GOE/GOE_Roll1/A20,I_00026a.JPG,E3,CUDDEBACK,baboon,Moving,1,1,NA,NA,"Behaviour|Moving, Behaviour, Number|1, Number, Species|baboon, Species"
A20,baboon,2019-03-20 0:52,2019-03-20,0:52:26,437008,7283.5,121.4,5.1,E:/GOE/GOE_Roll1/A20,I_00037a.JPG,E3,CUDDEBACK,baboon,Moving,2,1,NA,Yes,"young_present|Yes, Behaviour|Moving, Behaviour, Number, young_present, Number|2, Species|baboon, Species"
A20,baboon,2019-04-03 16:26,2019-04-03,16:26:36,1265650,21094.2,351.6,14.7,E:/GOE/GOE_Roll1/A20,I_00081a.JPG,E3,CUDDEBACK,baboon,Moving,1,1,NA,NA,"Behaviour|Moving, Behaviour, Number|1, Number, Species|baboon, Species"
A20,baboon,2019-04-03 16:34,2019-04-03,16:34:28,472,7.9,0.1,0,E:/GOE/GOE_Roll1/A20,I_00082a.JPG,E3,CUDDEBACK,baboon,Moving,1,1,NA,NA,"Behaviour|Moving, Behaviour, Number|1, Number, Species|baboon, Species"
A20,baboon,2019-04-03 16:35,2019-04-03,16:35:35,67,1.1,0,0,E:/GOE/GOE_Roll1/A20,I_00083a.JPG,E3,CUDDEBACK,baboon,Moving,1,1,NA,NA,"Behaviour|Moving, Behaviour, Number|1, Number, Species|baboon, Species"
A20,baboon,2019-04-03 16:37,2019-04-03,16:37:56,141,2.4,0,0,E:/GOE/GOE_Roll1/A20,I_00084a.JPG,E3,CUDDEBACK,baboon,Moving,1,1,NA,NA,"Behaviour|Moving, Behaviour, Number|1, Number, Species|baboon, Species"
A20,baboon,2019-04-08 11:00,2019-04-08,11:00:40,411764,6862.7,114.4,4.8,E:/GOE/GOE_Roll1/A20,I_00091b.JPG,E3,CUDDEBACK,baboon,Moving,1,1,NA,NA,"Behaviour|Moving, Behaviour, Number|1, Number, Species|baboon, Species"
A20,duikercommon,2019-03-06 19:36,2019-03-06,19:36:42,0,0,0,0,E:/GOE/GOE_Roll1/A20,I_00003a.JPG,E3,CUDDEBACK,duikercommon,Moving,1,1,NA,NA,"Species|duikercommon, Behaviour|Moving, Behaviour, Number|1, Number, Species"
A20,duikercommon,2019-03-06 19:48,2019-03-06,19:48:50,728,12.1,0.2,0,E:/GOE/GOE_Roll1/A20,I_00006b.JPG,E3,CUDDEBACK,duikercommon,Moving,1,1,NA,NA,"Species|duikercommon, Behaviour|Moving, Behaviour, Number|1, Number, Species"
A20,duikercommon,2019-03-07 20:29,2019-03-07,20:29:13,88823,1480.4,24.7,1,E:/GOE/GOE_Roll1/A20,I_00008a.JPG,E3,CUDDEBACK,duikercommon,Moving,1,1,NA,NA,"Species|duikercommon, Behaviour|Moving, Behaviour, Number|1, Number, Species"
A20,duikercommon,2019-03-09 18:26,2019-03-09,18:26:30,165437,2757.3,46,1.9,E:/GOE/GOE_Roll1/A20,I_00009a.JPG,E3,CUDDEBACK,duikercommon,Moving,1,1,NA,NA,"Species|duikercommon, Behaviour|Moving, Behaviour, Number|1, Number, Species"
A20,duikercommon,2019-03-10 3:21,2019-03-10,3:21:16,32086,534.8,8.9,0.4,E:/GOE/GOE_Roll1/A20,I_00015a.JPG,E3,CUDDEBACK,duikercommon,Moving,1,1,NA,NA,"Species|duikercommon, Behaviour|Moving, Behaviour, Number|1, Number, Species"
A20,duikercommon,2019-03-12 6:35,2019-03-12,6:35:12,184436,3073.9,51.2,2.1,E:/GOE/GOE_Roll1/A20,I_00020b.JPG,E3,CUDDEBACK,duikercommon,Moving,1,1,NA,NA,"Species|duikercommon, Behaviour|Moving, Behaviour, Number|1, Number, Species"
A20,duikercommon,2019-03-15 8:50,2019-03-15,8:50:05,267293,4454.9,74.2,3.1,E:/GOE/GOE_Roll1/A20,I_00027a.JPG,E3,CUDDEBACK,duikercommon,Moving,1,1,NA,NA,"Species|duikercommon, Behaviour|Moving, Behaviour, Number|1, Number, Species"
A20,duikercommon,2019-03-15 8:54,2019-03-15,8:54:12,247,4.1,0.1,0,E:/GOE/GOE_Roll1/A20,I_00028a.JPG,E3,CUDDEBACK,duikercommon,Moving,1,1,NA,NA,"Species|duikercommon, Behaviour|Moving, Behaviour, Number|1, Number, Species"
A20,duikercommon,2019-03-17 10:42,2019-03-17,10:42:30,179298,2988.3,49.8,2.1,E:/GOE/GOE_Roll1/A20,I_00033a.JPG,E3,CUDDEBACK,duikercommon,Standing,1,1,NA,NA,"Behaviour|Standing, Species|duikercommon, Behaviour, Number|1, Number, Species"
A20,duikercommon,2019-03-17 10:55,2019-03-17,10:55:36,786,13.1,0.2,0,E:/GOE/GOE_Roll1/A20,I_00034a.JPG,E3,CUDDEBACK,duikercommon,Moving,1,1,NA,NA,"Species|duikercommon, Behaviour|Moving, Behaviour, Number|1, Number, Species"
A20,duikercommon,2019-03-27 22:18,2019-03-27,22:18:34,904978,15083,251.4,10.5,E:/GOE/GOE_Roll1/A20,I_00076b.JPG,E3,CUDDEBACK,duikercommon,Moving,1,1,NA,NA,"Species|duikercommon, Behaviour|Moving, Behaviour, Number|1, Number, Species"
A20,duikercommon,2019-03-31 10:31,2019-03-31,10:31:42,303188,5053.1,84.2,3.5,E:/GOE/GOE_Roll1/A20,I_00079b.JPG,E3,CUDDEBACK,duikercommon,Eating,1,1,NA,NA,"Species|duikercommon, Behaviour, Number|1, Number, Species, Behaviour|Eating"
A20,duikercommon,2019-04-07 5:05,2019-04-07,5:05:25,585223,9753.7,162.6,6.8,E:/GOE/GOE_Roll1/A20,I_00090a.JPG,E3,CUDDEBACK,duikercommon,Moving,1,1,NA,NA,"Species|duikercommon, Behaviour|Moving, Behaviour, Number|1, Number, Species"
A20,gemsbokoryx,2019-03-09 22:26,2019-03-09,22:26:28,0,0,0,0,E:/GOE/GOE_Roll1/A20,I_00010a.JPG,E3,CUDDEBACK,gemsbokoryx,Moving,1,1,NA,NA,"Behaviour|Moving, Behaviour, Number|1, Number, Species|gemsbokoryx, Species"
A20,gemsbokoryx,2019-03-09 22:27,2019-03-09,22:27:29,61,1,0,0,E:/GOE/GOE_Roll1/A20,I_00011a.JPG,E3,CUDDEBACK,gemsbokoryx,Moving,1,1,Male,NA,"Sex|Male, Behaviour|Moving, Behaviour, Number|1, Number, Sex, Species|gemsbokoryx, Species"
A20,gemsbokoryx,2019-03-09 22:28,2019-03-09,22:28:30,61,1,0,0,E:/GOE/GOE_Roll1/A20,I_00012a.JPG,E3,CUDDEBACK,gemsbokoryx,Standing,1,1,NA,NA,"Behaviour|Standing, Behaviour, Number|1, Number, Species|gemsbokoryx, Species"
A20,gemsbokoryx,2019-03-09 22:29,2019-03-09,22:29:44,74,1.2,0,0,E:/GOE/GOE_Roll1/A20,I_00013a.JPG,E3,CUDDEBACK,gemsbokoryx,Standing,1,1,NA,NA,"Behaviour|Standing, Behaviour, Number|1, Number, Species|gemsbokoryx, Species"
